time,open,high,low,close,Volume
1756433400,42695,42725,42690,42700,NaN
1756433700,42700,42705,42665,42680,NaN
1756434000,42680,42690,42657,42662,NaN
1756434300,42662,42665,42625,42632,NaN
1756434600,42632,42645,42630,42632,NaN
1756434900,42632,42637,42617,42632,NaN
1756435200,42632,42652,42630,42652,NaN
1756435500,42652,42652,42632,42645,NaN
1756435800,42645,42675,42645,42670,NaN
1756436100,42670,42692,42670,42687,NaN
1756436400,42687,42707,42687,42692,NaN
1756436700,42692,42707,42685,42690,NaN
1756437000,42690,42710,42687,42710,NaN
1756437300,42710,42710,42695,42710,NaN
1756437600,42710,42715,42700,42707,NaN
1756437900,42707,42710,42687,42687,NaN
1756438200,42687,42720,42685,42712,NaN
1756438500,42712,42745,42712,42737,NaN
1756438800,42737,42782,42737,42767,NaN
1756439100,42767,42772,42742,42747,NaN
1756439400,42747,42752,42737,42737,NaN
1756439700,42737,42737,42710,42720,NaN
1756440000,42720,42735,42710,42735,NaN
1756440300,42735,42755,42730,42745,NaN
1756440600,42745,42765,42740,42745,NaN
1756440900,42745,42755,42730,42742,NaN
1756441200,42742,42745,42715,42725,NaN
1756441500,42725,42725,42707,42710,NaN
1756441800,42710,42725,42700,42702,NaN
1756442100,42702,42707,42687,42702,NaN
1756442400,42702,42705,42655,42670,NaN
1756442700,42670,42682,42660,42680,NaN
1756443000,42680,42690,42670,42677,NaN
